split,class,source,augmented
train,basophil,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/basophil/BA_85940.jpg,PBC_balanced_notebook/train/basophil/BA_85940_aug_00701.jpg
train,basophil,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/basophil/BA_221057.jpg,PBC_balanced_notebook/train/basophil/BA_221057_aug_00702.jpg
train,basophil,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/basophil/BA_141631.jpg,PBC_balanced_notebook/train/basophil/BA_141631_aug_00703.jpg
train,basophil,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/basophil/BA_298364.jpg,PBC_balanced_notebook/train/basophil/BA_298364_aug_00704.jpg
train,basophil,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/basophil/BA_863732.jpg,PBC_balanced_notebook/train/basophil/BA_863732_aug_00705.jpg
train,basophil,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/basophil/BA_444818.jpg,PBC_balanced_notebook/train/basophil/BA_444818_aug_00706.jpg
train,basophil,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/basophil/BA_662105.jpg,PBC_balanced_notebook/train/basophil/BA_662105_aug_00707.jpg
train,basophil,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/basophil/BA_154572.jpg,PBC_balanced_notebook/train/basophil/BA_154572_aug_00708.jpg
train,basophil,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/basophil/BA_87690.jpg,PBC_balanced_notebook/train/basophil/BA_87690_aug_00709.jpg
train,basophil,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/basophil/BA_92205.jpg,PBC_balanced_notebook/train/basophil/BA_92205_aug_00710.jpg
train,basophil,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/basophil/BA_824665.jpg,PBC_balanced_notebook/train/basophil/BA_824665_aug_00711.jpg
train,basophil,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/basophil/BA_855924.jpg,PBC_balanced_notebook/train/basophil/BA_855924_aug_00712.jpg
train,basophil,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/basophil/BA_760001.jpg,PBC_balanced_notebook/train/basophil/BA_760001_aug_00713.jpg
train,basophil,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/basophil/BA_421331.jpg,PBC_balanced_notebook/train/basophil/BA_421331_aug_00714.jpg
train,basophil,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/basophil/BA_201984.jpg,PBC_balanced_notebook/train/basophil/BA_201984_aug_00715.jpg
train,basophil,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/basophil/BA_631580.jpg,PBC_balanced_notebook/train/basophil/BA_631580_aug_00716.jpg
train,basophil,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/basophil/BA_664643.jpg,PBC_balanced_notebook/train/basophil/BA_664643_aug_00717.jpg
train,basophil,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/basophil/BA_622087.jpg,PBC_balanced_notebook/train/basophil/BA_622087_aug_00718.jpg
train,basophil,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/basophil/BA_418760.jpg,PBC_balanced_notebook/train/basophil/BA_418760_aug_00719.jpg
train,basophil,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/basophil/BA_874689.jpg,PBC_balanced_notebook/train/basophil/BA_874689_aug_00720.jpg
train,basophil,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/basophil/BA_849533.jpg,PBC_balanced_notebook/train/basophil/BA_849533_aug_00721.jpg
train,basophil,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/basophil/BA_243554.jpg,PBC_balanced_notebook/train/basophil/BA_243554_aug_00722.jpg
train,basophil,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/basophil/BA_937420.jpg,PBC_balanced_notebook/train/basophil/BA_937420_aug_00723.jpg
train,basophil,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/basophil/BA_575718.jpg,PBC_balanced_notebook/train/basophil/BA_575718_aug_00724.jpg
train,basophil,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/basophil/BA_35708.jpg,PBC_balanced_notebook/train/basophil/BA_35708_aug_00725.jpg
train,basophil,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/basophil/BA_584667.jpg,PBC_balanced_notebook/train/basophil/BA_584667_aug_00726.jpg
train,basophil,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/basophil/BA_271614.jpg,PBC_balanced_notebook/train/basophil/BA_271614_aug_00727.jpg
train,basophil,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/basophil/BA_742244.jpg,PBC_balanced_notebook/train/basophil/BA_742244_aug_00728.jpg
train,basophil,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/basophil/BA_957241.jpg,PBC_balanced_notebook/train/basophil/BA_957241_aug_00729.jpg
train,basophil,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/basophil/BA_504915.jpg,PBC_balanced_notebook/train/basophil/BA_504915_aug_00730.jpg
train,basophil,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/basophil/BA_497743.jpg,PBC_balanced_notebook/train/basophil/BA_497743_aug_00731.jpg
train,basophil,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/basophil/BA_954165.jpg,PBC_balanced_notebook/train/basophil/BA_954165_aug_00732.jpg
train,basophil,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/basophil/BA_86193.jpg,PBC_balanced_notebook/train/basophil/BA_86193_aug_00733.jpg
train,basophil,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/basophil/BA_80247.jpg,PBC_balanced_notebook/train/basophil/BA_80247_aug_00734.jpg
train,basophil,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/basophil/BA_32996.jpg,PBC_balanced_notebook/train/basophil/BA_32996_aug_00735.jpg
train,basophil,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/basophil/BA_902136.jpg,PBC_balanced_notebook/train/basophil/BA_902136_aug_00736.jpg
train,basophil,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/basophil/BA_608637.jpg,PBC_balanced_notebook/train/basophil/BA_608637_aug_00737.jpg
train,basophil,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/basophil/BA_897131.jpg,PBC_balanced_notebook/train/basophil/BA_897131_aug_00738.jpg
train,basophil,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/basophil/BA_720434.jpg,PBC_balanced_notebook/train/basophil/BA_720434_aug_00739.jpg
train,basophil,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/basophil/BA_786369.jpg,PBC_balanced_notebook/train/basophil/BA_786369_aug_00740.jpg
train,basophil,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/basophil/BA_635801.jpg,PBC_balanced_notebook/train/basophil/BA_635801_aug_00741.jpg
train,basophil,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/basophil/BA_218293.jpg,PBC_balanced_notebook/train/basophil/BA_218293_aug_00742.jpg
train,basophil,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/basophil/BA_991965.jpg,PBC_balanced_notebook/train/basophil/BA_991965_aug_00743.jpg
train,basophil,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/basophil/BA_566824.jpg,PBC_balanced_notebook/train/basophil/BA_566824_aug_00744.jpg
train,basophil,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/basophil/BA_599277.jpg,PBC_balanced_notebook/train/basophil/BA_599277_aug_00745.jpg
train,basophil,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/basophil/BA_580588.jpg,PBC_balanced_notebook/train/basophil/BA_580588_aug_00746.jpg
train,basophil,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/basophil/BA_209608.jpg,PBC_balanced_notebook/train/basophil/BA_209608_aug_00747.jpg
train,basophil,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/basophil/BA_308527.jpg,PBC_balanced_notebook/train/basophil/BA_308527_aug_00748.jpg
train,basophil,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/basophil/BA_14309.jpg,PBC_balanced_notebook/train/basophil/BA_14309_aug_00749.jpg
train,basophil,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/basophil/BA_178853.jpg,PBC_balanced_notebook/train/basophil/BA_178853_aug_00750.jpg
train,basophil,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/basophil/BA_517662.jpg,PBC_balanced_notebook/train/basophil/BA_517662_aug_00751.jpg
train,basophil,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/basophil/BA_40355.jpg,PBC_balanced_notebook/train/basophil/BA_40355_aug_00752.jpg
train,basophil,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/basophil/BA_526172.jpg,PBC_balanced_notebook/train/basophil/BA_526172_aug_00753.jpg
train,basophil,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/basophil/BA_545194.jpg,PBC_balanced_notebook/train/basophil/BA_545194_aug_00754.jpg
train,basophil,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/basophil/BA_987742.jpg,PBC_balanced_notebook/train/basophil/BA_987742_aug_00755.jpg
train,basophil,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/basophil/BA_73594.jpg,PBC_balanced_notebook/train/basophil/BA_73594_aug_00756.jpg
train,basophil,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/basophil/BA_602661.jpg,PBC_balanced_notebook/train/basophil/BA_602661_aug_00757.jpg
train,basophil,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/basophil/BA_753251.jpg,PBC_balanced_notebook/train/basophil/BA_753251_aug_00758.jpg
train,basophil,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/basophil/BA_145728.jpg,PBC_balanced_notebook/train/basophil/BA_145728_aug_00759.jpg
train,basophil,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/basophil/BA_360297.jpg,PBC_balanced_notebook/train/basophil/BA_360297_aug_00760.jpg
train,basophil,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/basophil/BA_276896.jpg,PBC_balanced_notebook/train/basophil/BA_276896_aug_00761.jpg
train,basophil,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/basophil/BA_852185.jpg,PBC_balanced_notebook/train/basophil/BA_852185_aug_00762.jpg
train,basophil,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/basophil/BA_689200.jpg,PBC_balanced_notebook/train/basophil/BA_689200_aug_00763.jpg
train,basophil,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/basophil/BA_617523.jpg,PBC_balanced_notebook/train/basophil/BA_617523_aug_00764.jpg
train,basophil,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/basophil/BA_709347.jpg,PBC_balanced_notebook/train/basophil/BA_709347_aug_00765.jpg
train,basophil,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/basophil/BA_385552.jpg,PBC_balanced_notebook/train/basophil/BA_385552_aug_00766.jpg
train,basophil,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/basophil/BA_886460.jpg,PBC_balanced_notebook/train/basophil/BA_886460_aug_00767.jpg
train,basophil,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/basophil/BA_809286.jpg,PBC_balanced_notebook/train/basophil/BA_809286_aug_00768.jpg
train,basophil,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/basophil/BA_907484.jpg,PBC_balanced_notebook/train/basophil/BA_907484_aug_00769.jpg
train,basophil,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/basophil/BA_330726.jpg,PBC_balanced_notebook/train/basophil/BA_330726_aug_00770.jpg
train,basophil,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/basophil/BA_372252.jpg,PBC_balanced_notebook/train/basophil/BA_372252_aug_00771.jpg
train,basophil,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/basophil/BA_898520.jpg,PBC_balanced_notebook/train/basophil/BA_898520_aug_00772.jpg
train,basophil,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/basophil/BA_783348.jpg,PBC_balanced_notebook/train/basophil/BA_783348_aug_00773.jpg
train,basophil,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/basophil/BA_558057.jpg,PBC_balanced_notebook/train/basophil/BA_558057_aug_00774.jpg
train,basophil,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/basophil/BA_212452.jpg,PBC_balanced_notebook/train/basophil/BA_212452_aug_00775.jpg
train,basophil,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/basophil/BA_801290.jpg,PBC_balanced_notebook/train/basophil/BA_801290_aug_00776.jpg
train,basophil,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/basophil/BA_801667.jpg,PBC_balanced_notebook/train/basophil/BA_801667_aug_00777.jpg
train,basophil,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/basophil/BA_889561.jpg,PBC_balanced_notebook/train/basophil/BA_889561_aug_00778.jpg
train,basophil,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/basophil/BA_383070.jpg,PBC_balanced_notebook/train/basophil/BA_383070_aug_00779.jpg
train,basophil,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/basophil/BA_72104.jpg,PBC_balanced_notebook/train/basophil/BA_72104_aug_00780.jpg
train,basophil,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/basophil/BA_128423.jpg,PBC_balanced_notebook/train/basophil/BA_128423_aug_00781.jpg
train,basophil,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/basophil/BA_853366.jpg,PBC_balanced_notebook/train/basophil/BA_853366_aug_00782.jpg
train,basophil,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/basophil/BA_126424.jpg,PBC_balanced_notebook/train/basophil/BA_126424_aug_00783.jpg
train,basophil,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/basophil/BA_264833.jpg,PBC_balanced_notebook/train/basophil/BA_264833_aug_00784.jpg
train,basophil,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/basophil/BA_948281.jpg,PBC_balanced_notebook/train/basophil/BA_948281_aug_00785.jpg
train,basophil,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/basophil/BA_453670.jpg,PBC_balanced_notebook/train/basophil/BA_453670_aug_00786.jpg
train,basophil,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/basophil/BA_399846.jpg,PBC_balanced_notebook/train/basophil/BA_399846_aug_00787.jpg
train,basophil,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/basophil/BA_260100.jpg,PBC_balanced_notebook/train/basophil/BA_260100_aug_00788.jpg
train,basophil,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/basophil/BA_698070.jpg,PBC_balanced_notebook/train/basophil/BA_698070_aug_00789.jpg
train,basophil,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/basophil/BA_80990.jpg,PBC_balanced_notebook/train/basophil/BA_80990_aug_00790.jpg
train,basophil,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/basophil/BA_514550.jpg,PBC_balanced_notebook/train/basophil/BA_514550_aug_00791.jpg
train,basophil,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/basophil/BA_425674.jpg,PBC_balanced_notebook/train/basophil/BA_425674_aug_00792.jpg
train,basophil,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/basophil/BA_691117.jpg,PBC_balanced_notebook/train/basophil/BA_691117_aug_00793.jpg
train,basophil,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/basophil/BA_975585.jpg,PBC_balanced_notebook/train/basophil/BA_975585_aug_00794.jpg
train,basophil,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/basophil/BA_53335.jpg,PBC_balanced_notebook/train/basophil/BA_53335_aug_00795.jpg
train,basophil,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/basophil/BA_478314.jpg,PBC_balanced_notebook/train/basophil/BA_478314_aug_00796.jpg
train,basophil,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/basophil/BA_513500.jpg,PBC_balanced_notebook/train/basophil/BA_513500_aug_00797.jpg
train,basophil,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/basophil/BA_121453.jpg,PBC_balanced_notebook/train/basophil/BA_121453_aug_00798.jpg
train,basophil,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/basophil/BA_989748.jpg,PBC_balanced_notebook/train/basophil/BA_989748_aug_00799.jpg
train,basophil,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/basophil/BA_683125.jpg,PBC_balanced_notebook/train/basophil/BA_683125_aug_00800.jpg
train,basophil,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/basophil/BA_519510.jpg,PBC_balanced_notebook/train/basophil/BA_519510_aug_00801.jpg
train,basophil,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/basophil/BA_736576.jpg,PBC_balanced_notebook/train/basophil/BA_736576_aug_00802.jpg
train,basophil,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/basophil/BA_773081.jpg,PBC_balanced_notebook/train/basophil/BA_773081_aug_00803.jpg
train,basophil,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/basophil/BA_884046.jpg,PBC_balanced_notebook/train/basophil/BA_884046_aug_00804.jpg
train,basophil,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/basophil/BA_799771.jpg,PBC_balanced_notebook/train/basophil/BA_799771_aug_00805.jpg
train,basophil,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/basophil/BA_897436.jpg,PBC_balanced_notebook/train/basophil/BA_897436_aug_00806.jpg
train,basophil,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/basophil/BA_723661.jpg,PBC_balanced_notebook/train/basophil/BA_723661_aug_00807.jpg
train,basophil,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/basophil/BA_173620.jpg,PBC_balanced_notebook/train/basophil/BA_173620_aug_00808.jpg
train,basophil,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/basophil/BA_438004.jpg,PBC_balanced_notebook/train/basophil/BA_438004_aug_00809.jpg
train,basophil,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/basophil/BA_290341.jpg,PBC_balanced_notebook/train/basophil/BA_290341_aug_00810.jpg
train,basophil,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/basophil/BA_271501.jpg,PBC_balanced_notebook/train/basophil/BA_271501_aug_00811.jpg
train,basophil,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/basophil/BA_278185.jpg,PBC_balanced_notebook/train/basophil/BA_278185_aug_00812.jpg
train,basophil,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/basophil/BA_845210.jpg,PBC_balanced_notebook/train/basophil/BA_845210_aug_00813.jpg
train,basophil,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/basophil/BA_689893.jpg,PBC_balanced_notebook/train/basophil/BA_689893_aug_00814.jpg
train,basophil,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/basophil/BA_689718.jpg,PBC_balanced_notebook/train/basophil/BA_689718_aug_00815.jpg
train,basophil,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/basophil/BA_700139.jpg,PBC_balanced_notebook/train/basophil/BA_700139_aug_00816.jpg
train,basophil,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/basophil/BA_883361.jpg,PBC_balanced_notebook/train/basophil/BA_883361_aug_00817.jpg
train,basophil,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/basophil/BA_769402.jpg,PBC_balanced_notebook/train/basophil/BA_769402_aug_00818.jpg
train,basophil,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/basophil/BA_452882.jpg,PBC_balanced_notebook/train/basophil/BA_452882_aug_00819.jpg
train,basophil,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/basophil/BA_504467.jpg,PBC_balanced_notebook/train/basophil/BA_504467_aug_00820.jpg
train,basophil,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/basophil/BA_126411.jpg,PBC_balanced_notebook/train/basophil/BA_126411_aug_00821.jpg
train,basophil,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/basophil/BA_949723.jpg,PBC_balanced_notebook/train/basophil/BA_949723_aug_00822.jpg
train,basophil,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/basophil/BA_760781.jpg,PBC_balanced_notebook/train/basophil/BA_760781_aug_00823.jpg
train,basophil,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/basophil/BA_266945.jpg,PBC_balanced_notebook/train/basophil/BA_266945_aug_00824.jpg
train,basophil,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/basophil/BA_58746.jpg,PBC_balanced_notebook/train/basophil/BA_58746_aug_00825.jpg
train,basophil,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/basophil/BA_572677.jpg,PBC_balanced_notebook/train/basophil/BA_572677_aug_00826.jpg
train,basophil,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/basophil/BA_904365.jpg,PBC_balanced_notebook/train/basophil/BA_904365_aug_00827.jpg
train,basophil,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/basophil/BA_484151.jpg,PBC_balanced_notebook/train/basophil/BA_484151_aug_00828.jpg
train,basophil,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/basophil/BA_945631.jpg,PBC_balanced_notebook/train/basophil/BA_945631_aug_00829.jpg
train,basophil,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/basophil/BA_673919.jpg,PBC_balanced_notebook/train/basophil/BA_673919_aug_00830.jpg
train,basophil,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/basophil/BA_992623.jpg,PBC_balanced_notebook/train/basophil/BA_992623_aug_00831.jpg
train,basophil,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/basophil/BA_482920.jpg,PBC_balanced_notebook/train/basophil/BA_482920_aug_00832.jpg
